"","country","ccode","year","hdecadec","independence","occupied","top_incrate_n","top_incrate_nl","topitaxrate2","effective_p99_99","irs_soi_top1","himobpopyear2p","himobpopyearp","wwimassmob","unisuffrage","timemarkeru","competitive_elections","wwidemoc","directelec","electorate25","electorate50","electorate75","noupper","left_executive","timemarkerp","Top1incomeshare","Top001incomeshare","wealth_p99_00_2014","majoritarian1","infl_cris","currency_cris","bank_cris","debt_cris_ext","debt_cris_dom","stock_crash","any_cris","Neightop_incrate_n","trade_openness","capital","rgdppc","pop","rgdp","growth","recession","revgdp_imf","revgdp_imf_ip","australiatrend","austriatrend","belgiumtrend","canadatrend","denmarktrend","finlandtrend","francetrend","germanytrend","irelandtrend","italytrend","japantrend","netherlandstrend","newzealandtrend","norwaytrend","koreatrend","spaintrend","swedentrend","switzerlandtrend","uktrend","usatrend","fem_vote","wwimassmob_post"
"1892","France",220,1937,25,1,0,40,40,25,29.3999996185303,NA,0,0,1,1,NA,1,1,1,1,1,1,0,1,1,14.46,1.83,NA,1,1,1,0,0,0,1,1,32.2999992370605,0.00183938629925251,NA,4486.6367278798,41930,188139913216,0.0577618144452572,0,10.6834,10.6834,0,0,0,0,0,0,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"1905","France",220,1938,25,1,0,40,40,25,26.7000007629395,NA,0,0,1,1,NA,1,1,1,1,1,1,0,1,2,14.27,1.75,NA,1,0,1,0,0,0,0,1,33.75,0.00128255877643824,NA,4466.21146329838,41960,187393359872,-0.00396807538345456,1,14.4944,14.4944,0,0,0,0,0,0,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"1928","France",220,1939,25,1,0,40,40,25,29.5,NA,0,0,1,1,NA,1,1,1,1,1,1,0,0,NA,13.3,1.73,NA,1,0,1,1,0,0,0,1,36.25,0.00104230048600584,NA,4793.31050119332,41900,200826699776,0.0716852471232414,0,NA,14.4348875,0,0,0,0,0,0,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"927","Germany",255,1880,13,1,0,0,0,0,NA,NA,0,0,1,1,NA,0,0,1,1,1,1,1,0,NA,NA,NA,NA,1,0,0,1,0,0,0,1,0.214285716414452,0.00102287856861949,NA,1991.40643678161,43500,86608502784,-0.00851727835834026,1,10.178,10.178,0,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"938","Germany",255,1881,14,1,0,0,0,0,NA,NA,0,0,1,1,NA,0,0,1,1,1,1,1,0,NA,NA,NA,NA,1,0,0,0,0,0,0,0,0.214285716414452,0.00112416234333068,NA,2025.28505259315,43827,88749678592,0.0247224662452936,0,11.2844,11.2844,0,0,0,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"947","Germany",255,1882,14,1,0,0,0,0,NA,NA,0,0,1,1,NA,0,0,1,1,1,1,1,0,NA,NA,NA,NA,1,0,0,0,0,0,0,0,0.214285716414452,0.00116216659080237,NA,2044.48132027566,44112,90164928512,0.0159465353935957,0,12.8279,12.8279,0,0,0,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"963","Germany",255,1883,14,1,0,0,0,0,NA,NA,0,0,1,1,NA,0,0,1,1,1,1,1,0,NA,NA,NA,NA,1,0,0,0,0,0,0,0,0.142857149243355,0.00112092983908951,NA,2143.2783533015,44404,95157772288,0.0553745664656162,0,13.0178,13.0178,0,0,0,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"984","Germany",255,1884,14,1,0,0,0,0,NA,NA,0,0,1,1,NA,0,0,1,1,1,1,1,0,NA,NA,NA,NA,1,0,0,0,0,0,0,0,0.142857149243355,0.00101696245837957,NA,2178.42758559082,44777,97524310016,0.0248696208000183,0,12.8762,12.8762,0,0,0,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"991","Germany",255,1885,14,1,0,0,0,0,NA,NA,0,0,1,1,NA,0,0,1,1,1,1,1,0,NA,NA,NA,NA,1,0,0,0,0,0,0,0,0.142857149243355,0.000870241667144001,NA,2216.23573773401,45084,99906142208,0.0244229584932327,0,13.3618,13.3618,0,0,0,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1016","Germany",255,1886,15,1,0,0,0,0,NA,NA,0,0,1,1,NA,0,0,1,1,1,1,1,0,NA,NA,NA,NA,1,0,0,0,0,0,0,0,0.142857149243355,0.000881135289091617,NA,2211.3782661246,45505,100611555328,0.00706075830385089,0,13.8664,13.8664,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1023","Germany",255,1887,15,1,0,0,0,0,NA,NA,0,0,1,1,NA,0,0,1,1,1,1,1,0,NA,NA,NA,NA,1,0,0,0,0,0,0,0,0.142857149243355,0.000920349499210715,NA,2275.24210343253,46001,104652275712,0.040161594748497,0,15.8139,15.8139,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1049","Germany",255,1888,15,1,0,0,0,0,NA,NA,0,0,1,1,NA,0,0,1,1,1,1,1,0,NA,NA,NA,NA,1,0,0,0,0,0,0,0,0.142857149243355,0.000980967655777931,NA,2340.78361768877,46538,108945457152,0.0410232990980148,0,15.8155,15.8155,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1057","Germany",255,1889,15,1,0,0,0,0,NA,NA,0,0,1,1,NA,0,0,1,1,1,1,1,0,NA,NA,NA,NA,1,0,0,0,0,0,0,0,0.142857149243355,0.000996544607914984,NA,2379.21763693902,47083,112010452992,0.0281333047896624,0,16.4382,16.4382,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1066","Germany",255,1890,15,1,0,0,0,0,NA,NA,0,0,1,1,NA,0,0,1,1,1,1,1,0,NA,NA,NA,NA,1,0,0,0,0,0,1,1,0.142857149243355,0.00109388295095414,NA,2427.80859957569,47607,115589799936,0.0319554731249809,0,16.4394,16.4394,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1081","Germany",255,1891,16,1,0,0,4,0,NA,NA,0,0,1,1,NA,0,0,1,1,1,1,1,0,NA,17.28,2.79,NA,1,0,0,1,0,0,1,1,0.142857149243355,0.00102402025368065,NA,2396.54578320763,48129,115365216256,-0.00194293679669499,1,18.0464,18.0464,0,0,0,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1101","Germany",255,1892,16,1,0,0,4,0,NA,NA,0,0,1,1,NA,0,0,1,1,1,1,1,0,NA,16.81,2.67,NA,1,0,0,1,0,0,0,1,0.142857149243355,0.000914403586648405,NA,2469.31079719532,48633,120074878976,0.0408239401876926,0,16.5997,16.5997,0,0,0,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1122","Germany",255,1893,16,1,0,0,4,0,NA,NA,0,0,1,1,NA,0,0,1,1,1,1,1,0,NA,16.59,2.61,NA,1,0,0,1,0,0,0,1,0.642857134342194,0.000882063468452543,NA,2565.46407996254,49123,126000496640,0.0493493527173996,0,16.5957,16.5957,0,0,0,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1138","Germany",255,1894,16,1,0,0,4,0,NA,NA,0,0,1,1,NA,0,0,1,1,1,1,1,0,NA,16.59,2.66,NA,1,0,0,1,0,0,0,1,0.742857158184052,0.00079120002919808,NA,2597.60191537734,49703,129128390656,0.0248244572430849,0,17.4973,17.4973,0,0,0,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1145","Germany",255,1895,16,1,0,0,4,0,NA,NA,0,0,1,1,NA,0,0,1,1,1,1,1,0,NA,16.77,2.69,NA,1,0,0,0,0,0,0,0,0.742857158184052,0.000833830621559173,NA,2686.08383138415,50363,135275020288,0.0476009137928486,0,16.7861,16.7861,0,0,0,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1159","Germany",255,1896,17,1,0,0,4,0,NA,NA,0,0,1,1,NA,0,0,1,1,1,1,1,0,NA,17.16,2.82,NA,1,0,0,0,0,0,0,0,0.642857134342194,0.000829192518722266,NA,2739.64273835378,51111,140044140544,0.0352549962699413,0,17.4195,17.4195,0,0,0,0,0,0,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0
