"","leave_share","import_shock","immigrant_share","immigrant_arrivals","fiscal_cuts","median_wage_growth","UKIP_vote_share","nuts3","nuts1"
"120",51.9697563119131,0.221665620803833,10.1408450704225,1.08871540750045,-234.023651123047,-5.58261060714722,34.3121337890625,"UKJ46","UKJ"
"121",38.2665411805905,0.155514761805534,13.5746606334842,2.82235551100503,-75.1037445068359,-1.41658973693848,22.594202041626,"UKK11","UKK"
"122",49.6592469680066,0.27014496922493,7.8907435508346,1.12483097459687,-169.959365844727,-2.73102974891663,31.0525951385498,"UKK12","UKK"
"123",50.9776023247526,0.329117387533188,8.25082508250825,0.999250759099334,-197.471176147461,-5.096022605896,28.5829105377197,"UKK13","UKK"
"124",54.6585225512327,0.414456427097321,15.2073732718894,2.1429692068518,-133.956909179688,-6.96648454666138,30.7155094146729,"UKK14","UKK"
"125",52.4886204330293,0.364329099655151,7.59493670886076,0.74529146765089,-217.398788452148,-7.96450471878052,31.3904190063477,"UKK15","UKK"
"126",56.4682535208091,0.212032824754715,14.1176470588235,2.82148522252812,-92.5787658691406,0.0457320436835289,38.0814743041992,"UKK21","UKK"
"127",56.5949868323829,0.290822356939316,5.58252427184466,0.604783130537307,-162.220855712891,2.78841137886047,34.8815879821777,"UKK22","UKK"
"128",55.7332693272819,0.474472999572754,7.14285714285714,1.12167779121497,-110.972778320312,-1.40177500247955,33.0898933410645,"UKK23","UKK"
"129",56.4601437333079,0.18775087594986,4.77941176470588,0.807487893815189,-34.2691116333008,-4.2881932258606,36.6759567260742,"UKK30","UKK"
"130",59.9430519650819,0.279211640357971,9.61538461538461,0.979965412985424,-5.07533311843872,5.54668426513672,36.9985885620117,"UKK41","UKK"
"131",63.1581029753112,0.241193681955338,6.87022900763359,0.790035401915868,148.382034301758,-3.70080661773682,43.2204627990723,"UKK42","UKK"
"132",52.7917720195434,0.238731250166893,5.4089709762533,0.786730665454855,-123.325973510742,-1.76443064212799,32.9438819885254,"UKK43","UKK"
"133",50.9420041632632,0.278152167797089,4.28571428571429,0.174322963981438,-44.336254119873,0.110086627304554,27.62668800354,"UKL11","UKL"
"134",41.9486123369619,0.199298322200775,4.13223140495868,1.01906552094522,-117.219169616699,-11.7206592559814,19.7532558441162,"UKL12","UKL"
"135",53.9855072463768,0.184511885046959,4.32692307692308,0.450365460496633,18.2031860351562,-2.82654881477356,28.7587127685547,"UKL13","UKL"
"136",53.2737968471219,0.184848740696907,5.54089709762533,0.624502192540984,-38.8846969604492,-2.86590170860291,24.8672103881836,"UKL14","UKL"
"137",54.2405864070193,0.641130208969116,2.71186440677966,0.452823709935296,139.716430664062,0.0489652156829834,27.5754280090332,"UKL15","UKL"
"138",59.0945108568627,0.507549226284027,3.24483775811209,0.210498680281102,88.0451736450195,-6.80813360214233,29.6821002960205,"UKL16","UKL"
"139",55.7497816622999,0.592126965522766,2.1505376344086,0.2322340919647,91.9426879882812,-6.42999029159546,27.5133724212646,"UKL17","UKL"
"140",51.5090275525394,0.236835449934006,8.33333333333333,1.03244837758112,3.00091218948364,0.343984961509705,28.2406120300293,"UKL18","UKL"
"141",53.2221010372914,0.361194849014282,7.17299578059072,0.913846091221786,-79.2902450561523,-1.95972895622253,30.7092552185059,"UKL21","UKL"
"142",42.7608272395448,0.146059393882751,10.6471816283925,1.39248583117517,-80.6058654785156,-5.66042757034302,24.6642417907715,"UKL22","UKL"
"143",57.5669845956109,0.483954608440399,5.88235294117647,0.854567361328038,-74.4834823608398,-5.11629056930542,32.5816497802734,"UKL23","UKL"
"144",53.7404522518215,0.409373134374619,3.81679389312977,0.509859008376255,-122.840034484863,-1.51165223121643,27.6973819732666,"UKL24","UKL"
"145",42.34855901244,0.307461798191071,8.84615384615385,1.56194763262709,-50.7938385009766,-3.01640939712524,10.4366693496704,"UKM21","UKM"
"146",41.5137228084201,0.394957154989243,5.58252427184466,1.03369341077205,-39.898567199707,7.9848484992981,12.5799570083618,"UKM22","UKM"
"147",36.538841473052,0.260276705026627,4.81283422459893,0.633767893015945,-102.740570068359,2.75495457649231,8.41498374938965,"UKM23","UKM"
"148",41.5349539390578,0.706115543842316,5.30973451327434,0.658790460714129,-150.984252929688,3.09844565391541,9.99917888641357,"UKM24","UKM"
"149",25.5646190555463,0.198420196771622,15.8110882956879,3.42854021858489,-157.912811279297,-6.78718852996826,10.3868741989136,"UKM25","UKM"
"150",43.2397991369956,0.297966480255127,5.12820512820513,0.535464692796819,-85.4678039550781,3.31096053123474,9.75515651702881,"UKM26","UKM"
"151",36.4191649891667,0.100906930863857,9.4017094017094,2.28335698144937,-174.379318237305,3.67371582984924,11.6897134780884,"UKM27","UKM"
"152",41.7453789487956,0.463995814323425,5.68181818181818,0.757923152129712,-63.7842102050781,5.60937833786011,11.8972301483154,"UKM28","UKM"
"153",32.4507074265583,0.227334454655647,3.57142857142857,0.243939995623668,-84.2065963745117,-1.83153176307678,9.45015239715576,"UKM31","UKM"
"154",46.9389236333724,0.28004863858223,3.37837837837838,0.37477831193602,-75.9099731445312,-3.26394820213318,9.85290431976318,"UKM32","UKM"
"155",42.3274851001699,0.51676744222641,1.56862745098039,0.170920057716483,7.97392463684082,-4.19674777984619,10.2323036193848,"UKM33","UKM"
"156",33.4141585149263,0.16740158200264,14.0677966101695,2.18831191732992,91.7801818847656,-0.0362489186227322,9.29281997680664,"UKM34","UKM"
"157",32.6064705620578,0.399926662445068,4.95626822157434,0.450913657542225,-52.7272682189941,1.88350713253021,12.9926795959473,"UKM35","UKM"
