"","ID","support_iec","altruism","reciprocity","industry","emp_status","age","female","educ_high","incgr_high","right"
"1909",148939613,0,0,1,NA,2,62,1,1,1,1
"1910",148939614,1,0,0,NA,0,40,1,0,0,0
"1911",148939633,1,1,1,NA,3,63,1,1,1,0
"1912",148939659,0,0,1,NA,3,69,0,0,0,0
"1913",148939669,0,0,0,NA,1,21,1,1,0,1
"1914",148939697,1,0,0,NA,3,65,1,0,0,1
"1915",148940316,1,0,0,1,1,53,0,1,1,1
"1916",148940340,1,0,1,1,1,46,1,1,0,0
"1917",148940663,1,0,0,0,1,29,0,1,0,0
"1918",148941477,0,0,0,0,1,44,1,0,0,0
"1919",148941480,0,0,0,NA,0,60,0,0,0,0
"1920",148941556,0,0,0,NA,0,51,1,0,1,0
"1921",148941579,1,0,0,NA,0,56,1,0,0,0
"1922",148941582,0,0,1,1,1,55,1,1,0,1
"1923",148941594,1,0,1,1,1,42,0,1,1,1
"1924",148941598,0,0,0,NA,2,62,1,1,1,1
"1925",148941606,0,0,0,NA,0,81,0,0,0,0
"1926",148941609,1,0,0,0,1,66,1,1,0,0
"1927",148941610,0,0,1,NA,3,77,1,0,1,1
"1928",148941646,1,1,1,NA,0,59,0,1,1,0
"1929",148941657,1,1,0,NA,0,51,1,1,0,0
"1930",148941685,1,1,1,NA,0,58,1,0,0,1
"1931",148941689,1,0,0,1,1,49,0,0,0,1
"1932",148942367,1,1,0,1,1,40,0,1,1,0
"1933",148943596,1,1,1,NA,0,37,1,1,0,0
"1934",148943629,1,0,0,NA,0,50,1,1,0,1
"1935",148943640,0,0,1,NA,2,77,0,0,0,1
"1936",148943682,0,0,0,0,1,52,1,1,1,0
"1937",148943687,1,1,0,NA,3,77,0,0,1,0
"1938",148943696,1,0,0,NA,3,64,0,0,0,0
"1939",148943710,0,0,0,1,1,54,1,0,1,0
"1940",148943719,1,0,0,0,1,44,0,0,0,0
"1941",148944450,1,1,0,NA,3,61,0,0,0,1
"1942",148944486,0,0,0,1,1,52,0,1,1,0
"1943",148944518,1,1,1,1,1,44,1,1,1,1
"1944",148944537,0,1,0,NA,0,79,1,0,1,1
"1945",148945505,1,0,1,NA,0,64,0,0,0,0
"1946",148945517,0,0,1,NA,0,29,0,1,1,1
"1947",148945647,0,1,1,NA,0,54,1,0,0,0
"1948",148945664,1,0,0,0,1,73,1,1,1,0
"1949",148945748,1,0,0,1,1,55,1,0,0,0
"1950",148947498,0,0,0,0,1,29,1,1,0,0
"1951",148947661,0,1,1,NA,0,55,1,0,0,1
"1952",148947691,0,0,0,NA,0,61,1,0,0,0
"1953",148948303,1,0,0,NA,0,45,1,1,1,0
"1954",148948556,1,0,1,NA,3,62,0,1,1,0
"1955",148949689,0,0,0,0,1,42,1,0,0,0
"1956",148949737,0,0,1,1,1,23,0,1,0,1
"1957",148949759,1,1,1,NA,3,64,1,1,0,1
"1958",148949762,1,0,1,NA,3,64,0,0,0,0
"1959",148951648,0,0,1,NA,3,60,0,0,0,0
"1960",148951667,0,0,1,NA,0,24,1,0,0,1
"1961",148951705,1,0,1,NA,0,62,1,0,0,0
"1962",148952380,0,0,0,1,1,55,1,0,1,1
"1963",148952495,1,0,1,0,1,39,0,1,1,0
"1964",148952521,1,0,1,1,1,69,1,1,1,0
"1965",148952544,1,1,0,NA,2,57,1,1,0,0
"1966",148952574,0,0,1,0,1,58,0,1,1,0
"1967",148952654,1,0,0,1,1,49,0,1,1,0
"1968",148952674,0,0,1,1,1,54,0,0,1,1
"1969",148953788,1,0,1,0,1,21,1,1,1,1
"1970",148953864,1,1,1,NA,2,22,0,0,0,0
"1971",148954102,0,0,1,1,1,41,0,0,1,1
"1972",148954996,1,1,1,NA,0,29,1,0,0,1
"1973",148956665,0,0,0,NA,0,51,0,0,0,0
"1974",148956687,1,0,1,NA,0,23,1,1,1,1
"1975",148956703,0,0,0,NA,3,74,0,0,0,0
"1976",148956719,1,1,0,0,1,65,1,1,1,0
"1977",148956737,1,1,0,NA,0,27,1,1,0,0
"1978",148956745,0,0,0,1,1,49,0,1,1,1
"1979",148957983,1,0,0,0,1,44,0,1,1,0
"1980",148958696,1,1,1,NA,2,37,1,1,0,0
"1981",148959873,0,0,0,NA,0,29,1,0,0,0
"1982",148960346,1,0,0,0,1,52,1,1,1,0
"1983",148960731,1,0,0,NA,3,80,0,1,0,0
"1984",148961867,1,0,1,0,1,19,0,1,0,0
"1985",148961894,1,0,1,0,1,43,1,0,0,1
"1986",148961938,0,0,0,NA,2,57,0,0,0,0
"1987",148961948,1,0,1,NA,3,58,0,0,1,0
"1988",148963890,0,0,0,NA,2,29,1,1,0,0
"1989",148965957,0,0,1,NA,0,63,0,0,0,0
"1990",148965999,1,0,0,NA,0,61,1,0,0,0
"1991",148966005,1,0,0,0,1,23,0,1,0,0
"1992",148968865,0,1,1,NA,0,49,0,1,1,0
"1993",148969873,1,0,0,NA,2,22,0,1,0,0
"1994",148969986,1,1,0,0,1,38,0,0,0,0
"1995",148969987,1,0,0,NA,2,21,1,1,1,0
"1996",148971290,1,0,0,NA,0,25,1,1,0,0
"1997",148972145,0,1,0,NA,3,70,0,0,0,1
"1998",148972779,1,1,0,NA,0,61,1,0,0,0
"1999",148973845,1,1,1,0,1,28,0,1,0,0
"2000",148975754,1,0,1,NA,0,20,1,1,1,0
"2001",148976627,1,1,1,0,1,54,1,1,1,1
"2002",148976637,0,0,0,NA,3,74,1,0,0,0
"2003",148977643,1,1,1,NA,1,26,1,1,1,0
"2004",148977875,1,0,1,0,1,53,0,1,0,1
"2005",148978029,0,1,0,NA,0,49,0,0,1,1
"2006",148979625,0,1,1,0,1,28,1,1,0,1
"2007",148979629,1,0,1,NA,0,28,1,1,0,1
"2008",148979645,0,0,0,0,1,43,1,0,0,1
"2009",148980481,1,1,0,NA,1,56,1,1,1,0
"2010",148981568,1,0,0,NA,3,52,0,1,0,0
"2011",148982386,0,0,0,1,1,46,0,1,1,0
"2012",148984152,1,0,1,NA,0,44,0,1,1,0
"2013",148984372,1,1,0,NA,3,63,1,0,0,1
"2014",148985319,1,1,1,NA,0,22,0,1,1,1
"2015",148985339,1,0,1,NA,0,58,0,1,0,0
"2016",148985788,0,0,0,NA,3,63,0,1,1,1
"2017",148985818,0,0,0,NA,3,66,0,0,1,0
"2018",148986716,1,0,1,NA,0,31,1,0,0,0
"2019",148987030,1,0,1,0,1,32,1,1,0,0
"2020",148987212,1,0,0,NA,0,60,1,1,0,0
"2021",148987449,1,0,1,NA,0,30,0,1,1,0
"2022",148987524,0,0,1,NA,3,65,0,1,1,1
"2023",148987571,0,0,0,NA,3,54,0,1,0,1
"2024",148987593,1,0,0,NA,0,51,0,1,1,1
"2025",148987725,1,1,1,NA,0,23,1,1,1,0
"2026",148987997,0,0,0,1,1,56,0,0,1,1
"2027",148988099,1,1,0,NA,3,80,1,1,0,1
"2028",148989456,0,0,0,NA,3,62,1,1,1,0
"2029",148989503,1,0,0,NA,0,58,1,0,1,1
"2030",148989718,1,0,1,0,1,47,1,0,0,0
"2031",148989828,1,0,0,0,1,58,0,0,0,0
"2032",148989842,1,0,0,1,1,59,1,0,0,0
"2033",148990014,0,0,0,NA,2,70,1,0,0,0
"2034",148990016,1,0,1,0,1,63,1,1,1,0
"2035",148990094,0,0,0,NA,3,62,0,1,1,1
"2036",148990124,1,0,0,0,1,56,0,1,1,0
"2037",148990150,1,0,0,0,1,51,0,1,1,0
"2038",148990483,0,0,1,1,1,66,0,1,1,1
"2039",148990495,0,0,1,0,1,56,0,1,1,1
"2040",148990536,1,0,0,1,1,55,1,1,0,0
"2041",148990626,1,1,0,NA,0,56,1,0,0,0
"2042",148990667,1,0,1,0,1,37,1,1,0,0
"2043",148990819,1,0,1,NA,2,27,1,1,1,0
"2044",148990820,1,1,1,0,1,23,0,1,1,0
"2045",148990822,1,0,1,0,1,28,0,0,1,0
"2046",148991146,1,0,1,1,1,58,0,1,1,0
"2047",148991957,0,1,0,NA,3,75,0,0,0,1
"2048",148991983,1,0,1,NA,0,44,1,1,0,0
"2049",148992166,1,0,1,NA,0,52,1,0,0,0
"2050",148992191,0,0,1,1,1,48,0,1,1,1
"2051",148992249,0,0,1,NA,0,64,0,1,0,1
"2052",148992343,0,0,0,0,1,55,1,1,1,1
"2053",148992355,1,1,0,0,1,50,1,1,1,1
"2054",148992392,1,1,0,0,1,56,0,1,1,0
"2055",148992570,1,1,1,0,1,67,1,1,0,0
"2056",148992592,1,0,0,1,1,41,0,1,1,1
"2057",148992732,0,0,0,NA,3,69,0,1,1,1
"2058",148992891,1,0,0,0,1,27,1,1,0,0
"2059",148993071,0,0,1,1,1,43,0,0,1,1
"2060",148993199,1,0,1,NA,0,52,1,1,1,1
"2061",148993381,0,0,1,NA,0,20,1,0,0,0
"2062",148993674,0,1,1,1,1,35,1,1,1,1
"2063",148994510,1,1,1,0,1,28,1,1,1,0
"2064",148994541,1,1,1,0,1,22,1,1,1,1
"2065",148994681,1,0,1,0,1,48,1,1,0,0
"2066",148995161,1,1,0,0,1,50,0,1,1,0
"2067",148995232,1,1,1,0,1,60,1,1,1,0
"2068",148995289,1,0,0,NA,3,63,1,1,1,0
"2069",148995426,1,0,1,0,1,55,1,1,0,0
"2070",148995508,1,0,0,NA,0,49,0,1,0,0
"2071",148995520,1,0,0,1,1,56,0,1,1,0
"2072",148995552,1,0,0,1,1,43,1,0,1,0
"2073",148995699,1,0,1,0,1,20,1,1,1,0
"2074",148995709,0,0,1,NA,0,20,0,1,0,1
"2075",148995712,1,1,0,0,1,70,1,1,0,0
"2076",148996035,1,0,0,NA,0,31,1,0,0,1
"2077",148996931,1,0,1,1,1,49,0,0,0,0
"2078",148997064,1,0,1,NA,2,56,1,1,1,0
"2079",148997111,0,0,1,NA,0,50,1,0,0,0
"2080",148997198,0,0,1,0,1,36,0,1,1,1
"2081",148997795,0,1,0,NA,3,66,1,0,0,0
"2082",148998124,1,0,1,NA,3,64,0,1,1,0
"2083",148998132,1,1,1,NA,0,22,0,1,1,0
"2084",148998151,0,0,1,0,1,28,0,1,1,0
"2085",148998181,1,1,0,0,1,62,0,1,1,1
"2086",148999070,0,0,0,NA,3,61,1,0,0,0
"2087",148999363,1,0,1,0,1,56,1,1,0,1
"2088",148999816,0,0,1,0,1,54,1,0,0,1
"2089",149001245,0,1,0,NA,1,56,0,0,0,1
"2090",149001359,1,0,0,1,1,50,1,1,1,1
"2091",149001584,0,0,0,NA,1,46,0,0,1,1
"2092",149002045,1,1,1,NA,0,58,1,0,1,0
"2093",149003359,0,1,0,NA,3,67,1,0,0,0
"2094",149003363,0,0,0,NA,2,46,0,0,0,1
"2095",149003373,1,1,1,0,1,52,1,1,1,0
"2096",149003380,1,0,1,NA,0,20,0,0,1,1
"2097",149003385,0,0,1,0,1,23,1,1,0,0
"2098",149004829,0,0,0,1,1,51,0,0,0,0
"2099",149005054,1,0,0,NA,3,71,0,0,0,0
"2100",149006427,1,1,0,NA,0,56,0,0,1,0
"2101",149006763,1,1,1,0,1,29,1,1,0,0
"2102",149006791,1,1,0,NA,0,28,0,1,0,0
"2103",149008886,0,0,0,NA,3,69,0,0,1,1
"2104",149010069,0,0,0,NA,3,74,1,0,0,1
"2105",149010466,0,1,1,NA,2,53,0,0,0,1
"2106",149011356,1,0,1,NA,0,21,1,0,0,0
"2107",149015985,0,0,0,NA,0,49,1,0,0,1
"2108",149017390,0,0,1,NA,0,49,0,0,0,0
"2109",149017451,1,0,0,NA,3,68,0,0,1,0
"2110",149017497,0,1,0,NA,1,54,0,0,0,1
"2111",149018985,0,0,0,0,1,57,1,0,1,0
"2112",149020387,1,1,0,NA,3,41,0,0,0,1
"2113",149022373,1,0,1,NA,2,25,1,1,0,0
"2114",149022378,0,0,1,0,1,26,1,1,0,1
"2115",149022403,0,0,1,NA,0,34,1,0,0,0
"2116",149022476,0,1,0,NA,3,66,1,1,0,0
"2117",149025337,1,1,0,1,1,62,1,1,1,0
"2118",149025709,1,0,1,NA,0,27,0,1,0,0
"2119",149026190,1,0,1,NA,3,57,0,0,0,0
"2120",149028302,0,1,0,1,1,52,1,0,1,1
"2121",149029274,1,0,1,NA,2,27,1,0,0,0
"2122",149031871,0,0,1,NA,3,70,0,0,0,1
"2123",149035678,0,1,1,0,1,27,0,1,0,1
"2124",149036756,1,0,0,0,1,48,1,0,0,0
"2125",149039279,0,0,0,0,1,56,0,0,1,1
"2126",149039300,0,0,1,NA,2,29,1,0,0,0
"2127",149039307,0,1,1,0,1,22,1,0,0,0
"2128",149039903,0,0,1,NA,0,20,1,1,1,0
"2129",149041178,1,1,0,0,1,42,0,0,0,0
"2130",149043076,1,0,0,NA,0,58,1,0,0,0
"2131",149043159,1,1,0,NA,3,63,0,1,0,0
"2132",149044767,0,0,1,0,1,19,1,1,0,0
"2133",149044771,0,1,1,0,1,20,1,1,1,1
"2134",149044784,0,0,0,NA,0,47,1,0,0,1
"2135",149046489,0,0,0,NA,3,65,1,0,1,1
"2136",149049705,0,0,1,1,1,63,1,0,0,0
"2137",149051326,0,0,0,0,1,29,1,1,0,0
"2138",149051338,0,0,1,NA,0,20,1,0,0,0
"2139",149051366,0,1,1,NA,3,65,1,0,0,0
"2140",149051371,1,1,1,NA,2,23,0,1,0,0
"2141",149054314,1,0,1,NA,0,19,1,1,0,0
"2142",149055336,1,0,1,NA,0,58,1,0,0,1
"2143",149057434,1,1,1,NA,0,22,0,1,0,0
"2144",149058068,0,0,1,NA,0,37,1,0,0,1
"2145",149058157,1,0,1,NA,0,22,1,1,1,0
"2146",149058783,1,0,0,0,1,27,0,1,0,0
"2147",149058819,1,0,1,0,1,21,1,1,1,0
"2148",149063920,1,0,0,NA,2,27,1,1,0,0
"2149",149064502,0,1,1,1,1,25,1,1,0,0
"2150",149065860,0,0,0,NA,0,22,1,0,0,0
"2151",149066662,1,1,1,0,1,33,0,1,0,0
"2152",149067792,1,1,0,0,1,28,1,1,0,0
"2153",149068128,1,1,1,NA,0,25,1,0,0,0
"2154",149068691,0,0,0,0,1,51,1,0,0,0
"2155",149070081,1,1,0,NA,1,28,0,1,1,0
"2156",149070082,0,0,1,NA,2,27,1,1,0,0
"2157",149070091,0,1,0,NA,0,37,0,0,1,0
"2158",149070494,0,0,0,1,1,24,1,1,1,1
"2159",149070678,1,1,1,0,1,28,1,1,0,0
"2160",149072248,1,0,0,1,1,28,0,1,1,0
"2161",149072300,1,0,1,NA,0,20,0,1,1,0
"2162",149072754,0,0,0,NA,3,53,0,0,1,0
"2163",149073156,1,1,1,0,1,27,1,0,0,0
"2164",149073878,1,0,1,NA,2,22,0,1,1,0
"2165",149074548,1,0,1,NA,0,26,0,1,0,0
"2166",149078688,1,1,1,NA,0,50,0,0,0,0
"2167",149079648,1,0,0,NA,3,77,0,0,0,1
"2168",149079699,1,0,1,0,1,23,1,1,1,0
"2169",149082281,1,0,1,0,1,26,0,1,1,0
"2170",149082496,1,1,0,1,1,23,1,0,0,0
"2171",149083711,0,0,0,NA,2,38,0,0,0,1
"2172",149083717,1,0,0,NA,2,29,0,0,0,1
"2173",149084965,0,0,1,NA,0,36,1,0,0,1
"2174",149086136,0,0,1,1,1,29,0,0,1,0
"2175",149087140,1,1,1,0,1,26,0,1,0,0
"2176",149089792,0,0,0,NA,3,66,0,0,0,1
"2177",149089809,1,0,1,1,1,40,0,0,1,1
"2178",149089921,0,0,1,1,1,22,0,1,1,1
"2179",149091126,0,0,1,0,1,22,1,0,0,1
"2180",149093911,0,0,0,1,1,22,0,1,1,1
"2181",149095403,0,0,1,NA,0,24,0,1,0,0
"2182",149095410,1,1,1,NA,0,23,0,1,1,0
"2183",149096168,1,0,1,0,1,25,0,1,1,0
"2184",149096558,0,0,1,0,1,21,1,1,1,1
"2185",149096852,0,1,1,NA,3,76,1,0,0,1
"2186",149099163,1,0,1,0,1,22,1,1,0,0
"2187",149099839,0,0,1,NA,2,28,1,1,0,0
"2188",149100685,0,0,1,0,1,27,0,1,0,0
"2189",149101670,1,0,0,NA,0,55,0,1,0,0
"2190",149103455,1,1,1,0,1,47,0,0,1,0
"2191",149104256,1,1,0,NA,3,61,0,0,1,0
"2192",149104466,0,0,1,0,1,28,0,1,1,1
"2193",149105022,0,0,0,0,1,50,0,0,0,0
"2194",149105347,1,0,1,NA,3,58,0,0,0,0
"2195",149105726,0,0,1,NA,0,26,1,0,0,1
"2196",149106422,1,1,1,NA,0,22,0,1,1,0
"2197",149106546,1,1,1,NA,0,22,0,1,1,0
"2198",149107703,1,1,1,1,1,27,1,0,0,0
"2199",149109984,0,1,0,NA,3,69,1,1,0,0
"2200",149110996,0,1,1,1,1,48,0,1,1,1
"2201",149111077,1,1,0,1,1,62,0,0,0,0
"2202",149113841,1,0,1,NA,2,66,1,1,0,0
"2203",149114277,1,0,1,0,1,67,1,0,0,1
"2204",149114311,0,0,0,0,1,27,1,1,1,1
"2205",149115260,0,1,0,NA,1,19,0,1,1,1
"2206",149119028,1,0,0,0,1,44,0,0,0,0
"2207",149121753,1,0,0,1,1,52,0,1,1,0
"2208",149125522,0,0,1,0,1,27,0,1,0,0
"2209",149126557,0,0,0,0,1,25,1,1,0,0
"2210",149128514,1,1,1,NA,2,29,1,0,0,1
"2211",149129349,0,0,1,0,1,28,1,1,1,1
"2212",149130029,1,0,1,NA,0,26,1,0,0,0
"2213",149131010,1,0,0,NA,0,41,0,0,1,0
"2214",149131098,0,0,0,0,1,21,0,1,0,0
"2215",149133497,1,0,1,NA,0,22,0,1,1,0
"2216",149135951,0,0,0,NA,0,26,1,1,0,1
"2217",149136020,0,1,1,NA,0,20,1,1,0,0
"2218",149138321,1,1,0,NA,0,21,0,1,1,0
"2219",149139247,1,0,0,0,1,32,1,0,0,0
"2220",149140501,1,0,0,NA,0,39,0,0,0,1
"2221",149140546,0,0,0,NA,2,27,1,0,0,1
"2222",149141778,0,0,0,NA,2,26,0,1,0,1
"2223",149141784,1,0,1,NA,3,66,0,0,0,1
"2224",149141785,1,1,0,NA,2,43,0,0,0,1
"2225",149142757,0,1,1,NA,0,21,0,1,1,1
"2226",149142898,1,1,0,0,1,44,0,0,0,0
"2227",149143327,1,1,1,NA,3,67,1,0,0,1
"2228",149143895,1,0,1,NA,0,28,0,0,0,0
"2229",149145151,0,0,1,NA,0,60,0,0,0,1
"2230",149145164,0,0,0,NA,0,48,1,1,1,1
"2231",149145229,0,0,0,1,1,29,0,1,0,1
"2232",149149741,1,1,0,0,1,23,0,1,1,1
"2233",149150425,0,0,1,0,1,37,1,0,0,1
"2234",149150865,1,0,1,NA,2,29,1,0,0,0
"2235",149152004,0,0,1,1,1,47,0,0,1,1
"2236",149154466,1,0,1,NA,0,54,1,0,0,0
"2237",149154467,1,0,1,0,1,23,0,1,0,0
"2238",149155512,0,1,0,NA,1,22,1,0,0,1
"2239",149156732,0,1,0,NA,3,59,0,0,0,0
"2240",149157916,1,0,1,NA,2,19,0,0,1,1
"2241",149159165,0,0,1,NA,3,73,0,0,0,1
"2242",149161437,0,1,1,NA,0,19,0,1,1,1
"2243",149164898,1,0,1,NA,0,20,0,1,0,0
"2244",149164941,0,0,0,NA,2,23,1,0,1,1
"2245",149164944,0,0,1,1,1,37,0,0,0,1
"2246",149164959,0,0,0,NA,0,48,0,0,0,0
"2247",149165940,1,1,1,NA,2,19,1,0,0,1
"2248",149165972,0,1,1,NA,2,23,0,1,1,0
"2249",149166004,1,0,1,1,1,28,0,1,1,1
"2250",149166544,0,0,1,NA,0,23,1,1,0,0
"2251",149172961,0,0,0,0,1,61,0,1,0,1
"2252",149179740,1,1,1,NA,2,46,1,0,0,0
"2253",149181996,1,0,0,NA,0,45,0,0,0,0
"2254",149181997,1,0,0,NA,1,28,0,1,0,0
"2255",149182050,0,0,1,NA,2,26,1,0,0,0
"2256",149185542,1,0,1,0,1,52,1,1,0,1
"2257",149186640,1,0,0,1,1,21,0,0,0,0
"2258",149194012,1,0,1,NA,0,21,0,1,0,0
"2259",149196616,0,1,1,NA,3,33,0,0,0,1
"2260",149196629,0,0,1,0,1,47,0,0,0,1
"2261",149197896,1,0,1,0,1,64,1,1,1,0
"2262",149197903,1,0,1,1,1,55,0,1,1,0
"2263",149199092,0,0,1,0,1,20,0,1,1,1
"2264",149199523,0,1,0,1,1,62,0,1,0,0
"2265",149206312,0,0,0,NA,0,39,1,0,1,0
"2266",149206882,0,0,1,NA,0,22,0,1,0,1
"2267",149211484,1,0,1,NA,0,52,1,0,0,0
"2268",149216623,0,1,0,NA,1,29,1,0,0,0
"2269",149217429,0,0,0,NA,0,27,0,1,1,0
"2270",149220009,1,0,0,NA,3,62,1,0,0,0
"2271",149221154,0,1,0,NA,0,47,0,0,1,0
"2272",149226655,1,0,1,1,1,23,0,1,1,0
"2273",149232391,0,0,0,1,1,56,0,0,0,1
"2274",149237285,1,0,1,NA,0,50,0,0,1,0
"2275",149241876,0,0,1,1,1,42,0,0,0,0
"2276",149245258,0,0,1,NA,0,27,1,0,0,0
"2277",149247455,1,0,0,NA,3,68,1,0,0,1
"2278",149249784,0,0,1,0,1,53,0,1,1,0
"2279",149252802,1,1,1,NA,0,47,0,1,0,1
"2280",149255627,1,0,1,0,1,27,0,1,1,0
"2281",149257636,0,0,0,NA,0,35,1,0,1,0
"2282",149262850,1,1,1,1,1,56,0,1,1,1
"2283",149265887,0,0,0,NA,1,55,0,0,0,0
"2284",149266869,1,1,1,NA,0,60,1,1,0,0
"2285",149266963,1,1,0,NA,2,59,0,0,0,0
"2286",149270100,0,0,1,1,1,56,0,0,1,1
"2287",149275499,0,0,1,NA,3,69,1,0,1,1
"2288",149276202,1,0,1,NA,0,27,1,0,0,0
"2289",149276446,1,0,1,NA,3,65,1,0,1,1
"2290",149281054,0,0,0,NA,0,57,1,0,0,0
"2291",149285265,1,0,1,1,1,27,0,1,1,0
"2292",149288558,1,1,0,0,1,21,1,1,0,0
"2293",149290415,0,0,0,NA,3,74,0,0,0,1
"2294",149296077,1,0,0,NA,0,50,1,0,0,0
"2295",149299587,0,0,1,NA,2,27,1,0,0,1
"2296",149299830,0,0,0,NA,3,76,0,0,0,1
"2297",149301408,0,1,0,NA,3,63,0,1,1,1
"2298",149301739,1,1,0,1,1,47,0,0,0,1
"2299",149303721,1,0,1,0,1,51,0,0,0,0
"2300",149305225,1,0,1,0,1,55,1,1,1,0
"2301",149305694,0,1,0,NA,1,48,1,0,0,0
"2302",149308941,1,1,0,NA,3,70,0,0,1,0
"2303",149313325,0,1,0,0,1,47,1,1,1,1
"2304",149315788,1,1,0,NA,2,23,1,0,0,0
"2305",149316146,0,0,0,NA,0,28,1,0,0,0
"2306",149325400,1,0,1,0,1,22,0,0,0,0
"2307",149333719,0,0,1,NA,0,24,0,1,1,1
"2308",149334276,1,1,0,NA,3,68,0,0,1,0
"2309",149336260,0,0,0,NA,3,65,0,1,1,1
"2310",149336484,0,0,0,NA,0,60,1,0,0,1
"2311",149338055,1,0,1,1,1,57,1,1,0,0
"2312",149340217,1,1,0,NA,3,68,1,1,1,1
"2313",149340258,1,0,1,NA,0,53,0,1,0,0
"2314",149340613,0,1,1,0,1,53,0,0,1,1
"2315",149346890,1,1,1,0,1,26,1,1,1,0
"2316",149350520,1,0,1,NA,0,19,1,0,1,0
"2317",149352448,0,1,1,NA,0,42,1,0,0,0
"2318",149352460,1,0,1,NA,2,54,1,0,0,1
"2319",149356588,1,0,0,0,1,28,0,1,0,0
"2320",149359053,1,0,0,NA,0,31,1,1,0,0
"2321",149360500,0,0,0,NA,0,66,1,0,0,0
"2322",149361359,1,1,1,NA,3,53,1,0,0,1
"2323",149362809,1,0,1,NA,2,61,1,1,0,0
"2324",149375531,0,0,0,1,1,26,1,1,0,0
"2325",149390954,1,1,0,NA,3,80,0,1,1,0
"2326",149393341,1,1,0,0,1,54,0,1,0,1
"2327",149393612,0,0,1,NA,0,26,1,1,1,1
"2328",149393704,1,0,1,NA,2,25,1,0,0,0
"2329",149401799,0,1,0,NA,0,74,0,1,1,0
"2330",149406789,0,0,0,1,1,44,0,0,1,1
"2331",149415406,0,1,0,1,1,72,0,1,0,1
"2332",149415949,1,1,0,NA,3,67,1,1,1,0
"2333",149418138,1,1,1,NA,3,72,0,0,1,0
"2334",149427203,0,1,0,1,1,60,1,1,0,0
"2335",149433889,1,1,1,NA,0,59,1,1,0,1
"2336",149434267,0,0,0,1,1,43,0,0,1,1
"2337",149440154,0,1,0,0,1,42,0,1,1,0
"2338",149440177,0,0,0,0,1,36,1,1,1,1
"2339",149449187,1,0,1,0,1,27,0,0,0,0
"2340",149449455,1,0,1,NA,0,57,1,1,0,0
"2341",149465675,0,0,1,1,1,40,1,0,0,0
"2342",149474439,1,0,1,NA,0,59,1,1,0,0
"2343",149474669,1,0,0,0,1,32,0,1,1,0
"2344",149477807,1,1,1,0,1,50,1,1,1,0
"2345",149478017,1,0,0,NA,0,71,0,1,1,0
"2346",149483147,1,1,0,NA,0,63,1,1,0,1
"2347",149483335,1,0,1,1,1,62,1,1,0,0
"2348",149489097,1,1,0,NA,0,53,1,0,0,0
"2349",149489100,0,1,0,0,1,31,1,0,0,1
"2350",149497357,1,0,1,1,1,44,0,0,0,0
"2351",149497616,1,1,1,0,1,30,0,1,1,0
"2352",149502902,1,1,1,NA,0,27,1,0,0,0
"2353",149505952,1,1,1,1,1,47,0,0,0,0
"2354",149508912,1,0,1,NA,0,32,0,0,0,1
"2355",149511383,1,1,1,NA,2,22,1,0,1,1
"2356",149521522,1,1,1,NA,0,19,1,1,1,0
"2357",149521896,1,0,0,1,1,45,0,0,0,0
"2358",149524196,0,0,1,NA,0,63,0,0,0,1
"2359",149526663,1,1,1,NA,0,58,0,0,0,0
"2360",149529696,0,0,0,NA,0,66,1,0,0,1
"2361",149538422,1,0,1,NA,2,24,1,1,0,0
"2362",149539046,1,0,1,0,1,52,1,1,0,0
"2363",149541101,0,0,0,NA,1,57,0,1,1,0
"2364",149541182,0,0,1,NA,3,54,1,1,0,1
"2365",149544034,0,1,1,NA,3,91,1,0,0,1
"2366",149544265,0,0,0,NA,3,77,0,1,1,1
"2367",149544368,0,1,1,0,1,48,0,1,0,1
"2368",149547715,1,0,1,NA,0,20,0,0,0,0
"2369",149549685,1,0,1,NA,2,57,1,1,0,0
"2370",149549719,1,0,0,1,1,48,0,0,1,0
"2371",149549763,1,0,1,1,1,41,1,1,1,0
"2372",149549921,0,0,1,NA,2,54,1,0,1,1
"2373",149555626,0,1,0,NA,1,61,0,0,1,1
"2374",149555655,0,0,0,NA,3,73,0,1,1,1
"2375",149558174,0,0,0,1,1,60,0,1,1,0
"2376",149558301,1,0,1,0,1,64,0,1,0,1
"2377",149563687,0,0,1,NA,3,57,1,1,0,1
"2378",149565898,0,0,1,NA,2,56,0,0,0,0
"2379",149568110,0,0,1,0,1,45,1,1,1,1
"2380",149568159,1,1,1,1,1,53,0,0,1,1
"2381",149568212,1,0,1,NA,1,48,0,1,0,0
"2382",149568660,0,0,1,NA,2,25,1,0,0,0
"2383",149570711,1,0,0,0,1,51,0,1,1,0
"2384",149573128,1,0,0,NA,1,61,0,1,1,1
"2385",149577697,0,0,1,0,1,35,1,1,0,0
"2386",149582514,1,0,0,1,1,59,0,1,0,0
"2387",149582913,1,1,1,0,1,49,1,1,1,0
"2388",149584682,1,0,1,NA,1,23,0,1,0,0
"2389",149584916,0,0,0,1,1,42,0,0,0,0
"2390",149591818,1,1,0,NA,0,48,1,1,0,0
"2391",149592322,1,1,0,NA,3,72,1,0,0,0
"2392",149594088,1,0,1,NA,0,45,0,0,1,1
"2393",149594314,0,1,0,1,1,59,0,1,1,1
"2394",149595094,0,0,1,NA,0,50,1,0,0,0
"2395",149597191,0,0,0,1,1,64,0,1,0,0
"2396",149598836,0,0,1,NA,0,25,1,1,0,1
