price,age,bathroom,bedroom,buyage,chnone,dholborn,floorm2,prkspace,chtgas,chtelec,phouse
110000,71,1,3,27,0,10.46998,84,0,1,0,0
270827,93,1,2,34,0,11.04379,106,0,1,0,1
174000,111,1,2,30,0,11.12302,70,0,1,0,0
305000,91,1,3,28,0,11.23102,128,0,1,0,1
305000,91,1,3,28,0,11.23102,128,0,1,0,1
152000,71,1,2,27,0,11.15703,67,0,1,0,0
153500,101,1,1,28,0,10.63801,72,0,1,0,0
152000,101,1,1,28,0,10.63801,72,0,1,0,0
150000,71,1,2,31,0,10.86474,76,0,1,0,0
125000,71,1,2,28,0,11.21472,70,0,1,0,0
186500,101,1,2,26,0,12.55409,106,0,1,0,1
157500.1,101,1,2,29,0,12.76467,75,1,1,0,0
242500,101,1,2,53,0,12.80836,87,0,1,0,1
241000,121,1,2,32,0,12.73552,105,0,1,0,1
145000,101,1,1,26,0,12.85224,60,0,1,0,0
147000,101,1,1,26,0,12.85224,60,0,1,0,0
249500.1,113,1,3,35,0,13.27066,90,0,1,0,1
195000,4,1,2,27,0,13.35607,68,1,1,0,0
155000,4,1,1,37,0,13.35607,45,1,1,0,0
111750,12,1,1,28,0,11.8516,47,1,0,1,0
152500.1,15,1,2,27,1,11.94428,69,0,0,0,1
137000,101,1,2,32,0,12.06621,65,0,1,0,0
146000,96,1,3,30,0,12.00554,70,0,1,0,0
86999.96,116,1,1,25,0,11.86279,55,0,1,0,0
87999.97,101,1,1,30,0,12.05507,45,0,1,0,0
177500,71,1,3,26,0,12.37245,80,0,1,0,1
245000.1,101,1,2,31,0,13.79243,92,0,1,0,1
146500.1,101,1,1,32,0,13.67443,55,0,1,0,0
179999.9,31,1,2,27,0,14.0293,81,0,1,0,0
195000,101,1,2,29,0,14.17313,72,1,1,0,0
224999.9,29,1,2,26,0,13.80831,77,0,1,0,0
137000,16,1,1,31,0,12.13837,51,1,1,0,0
85999.99,51,1,1,27,0,11.79407,54,0,1,0,0
109000,41,1,1,22,0,11.90117,56,0,1,0,0
599999.8,91,2,5,43,0,12.8957,193,1,1,0,1
459999.8,16,2,4,30,0,12.81662,165,0,1,0,1
142000,91,1,1,35,0,12.02597,68,0,1,0,0
333999.9,96,1,4,38,0,11.49366,128,0,1,0,1
384999.8,91,2,4,35,0,11.34885,130,0,1,0,1
120000,91,1,1,28,1,11.11443,64,0,0,0,0
288999.9,91,1,3,39,0,10.99131,93,0,1,0,1
210000,101,1,2,23,0,11.79736,80,0,1,0,1
192500,101,1,3,27,1,11.91748,78,0,0,0,1
190000,66,1,3,37,0,11.73557,97,1,1,0,1
224999.9,101,1,3,28,0,12.30632,88,0,1,0,1
599999.8,113,2,4,35,1,12.75511,150,0,0,0,1
190000,111,1,3,53,0,12.17228,90,0,1,0,1
130000,16,1,1,23,1,12.06947,53,1,0,0,1
179999.9,101,1,2,30,0,12.59528,80,0,1,0,0
250000,93,1,2,27,0,12.61171,79,0,1,0,1
185000,111,1,2,32,0,12.08158,65,1,1,0,0
820000.1,81,2,3,51,0,3.184928,160,0,1,0,0
258000.1,105,1,3,42,0,3.91429,84,0,1,0,0
560000,101,1,3,44,0,4.475131,174,0,1,0,0
249950,61,1,2,26,0,4.253807,64,0,1,0,0
99000.02,51,1,1,39,0,4.543375,37,0,1,0,0
198000,51,1,3,28,1,4.562592,91,0,0,0,0
409999.8,141,2,3,24,0,4.47978,119,0,1,0,0
254999.9,141,1,2,41,0,4.680711,65,0,1,0,0
128000,66,1,2,43,0,15.85365,62,0,1,0,0
110000,31,1,1,29,0,15.0414,50,1,1,0,0
624999.8,16,3,5,34,0,14.52657,185,0,1,0,1
165000,101,1,2,26,0,15.22581,65,0,1,0,0
144000,31,1,1,25,0,15.13258,73,0,0,1,0
94999.96,71,1,1,26,0,14.89425,45,0,1,0,0
114000,81,1,2,28,0,14.55734,65,0,1,0,0
127000,96,1,2,26,0,14.49627,64,0,1,0,0
130000,71,1,2,27,0,14.41602,64,1,1,0,0
169999.9,101,1,3,36,0,14.41602,120,0,1,0,1
112000,91,1,1,26,0,14.67972,35,0,1,0,0
245000.1,66,2,5,35,0,14.13311,143,0,1,0,1
220000,66,1,3,31,0,15.74747,117,1,1,0,1
229000,71,1,5,45,0,15.67224,150,0,1,0,1
209000,71,1,3,33,0,15.67224,130,0,1,0,1
231999.9,71,1,5,45,0,15.67224,150,0,1,0,1
175000,71,1,3,32,1,15.79028,108,0,0,0,1
224999.9,66,1,3,29,0,15.88974,110,1,1,0,1
178900,71,1,3,43,0,14.84395,140,0,0,1,1
92999.96,96,1,1,28,0,16.35676,52,0,1,0,0
112000,101,1,1,35,0,6.321723,38,0,1,0,0
115000,101,1,1,35,0,6.428521,55,0,1,0,0
142000,101,1,1,31,0,6.295958,57,0,1,0,0
125000,111,1,1,26,0,6.085448,60,0,1,0,0
60000.01,41,1,1,34,0,7.161725,49,0,1,0,0
74000.02,71,1,1,28,0,6.423279,36,0,1,0,0
88499.98,81,1,1,31,0,6.423279,45,0,1,0,0
108000,101,1,1,23,0,7.405827,66,0,1,0,0
148500,101,1,1,43,0,7.103915,77,0,1,0,0
148000,101,1,2,29,0,6.828695,64,0,1,0,0
167000,101,1,4,30,0,8.67518,167,0,1,0,1
165000,101,1,3,26,0,8.745891,90,0,1,0,0
155000,101,1,3,33,0,8.582661,126,0,1,0,0
205000,101,1,4,36,0,8.589193,188,0,1,0,1
129000,101,1,2,28,0,8.424479,54,0,1,0,0
150000,101,1,2,27,0,7.696197,67,0,1,0,0
105000,71,1,2,39,0,7.920082,56,0,1,0,0
232999.9,96,1,3,32,0,8.6031,112,0,1,0,0
174949.9,101,1,3,33,0,7.529383,108,0,1,0,0
80999.98,21,1,2,46,0,8.629987,87,0,1,0,1
49000.01,46,1,1,30,0,8.483603,59,1,0,1,0
53999.98,71,1,2,32,0,8.483603,56,0,0,1,0
57000,71,1,2,32,0,8.483603,60,1,0,1,0
50000.01,71,1,2,22,0,8.483603,64,0,0,1,0
205000,96,2,2,30,0,8.533566,80,0,1,0,0
158000,101,1,1,34,0,6.79447,70,0,1,0,0
156000,96,1,3,28,0,7.398254,88,0,1,0,0
75000.02,42,1,1,32,0,7.208753,54,0,1,0,0
200000,141,1,1,56,0,6.321588,44,0,1,0,0
289999.9,41,2,2,54,0,6.223145,85,0,0,1,0
205000,101,1,2,30,0,6.506024,62,0,1,0,0
265000,101,2,2,38,0,6.009901,69,0,1,0,0
185000,101,1,3,38,0,6.18373,79,0,1,0,0
178500.1,101,1,2,29,0,6.360364,65,0,1,0,0
250000,116,1,4,33,0,6.354932,121,0,1,0,1
166000,101,1,1,27,0,6.130874,55,0,1,0,0
479999.8,101,2,3,33,0,7.410049,196,0,1,0,1
479999.8,101,2,3,33,0,7.410049,196,0,1,0,1
445000.1,96,3,5,31,0,7.410049,182,0,1,0,1
450000.1,96,3,5,31,0,7.410049,182,0,1,0,1
404999.9,131,1,2,32,0,7.060772,104,0,1,0,0
315000,121,2,2,34,0,7.964115,70,0,1,0,0
246250,151,1,2,31,0,7.844887,57,0,1,0,0
246250,151,1,2,31,0,7.844887,57,0,1,0,0
276999.9,111,1,2,30,0,7.758775,92,0,1,0,0
315000,111,1,3,26,0,7.972266,97,0,1,0,1
505000,101,1,4,54,0,8.425674,177,0,1,0,1
479999.8,101,1,4,54,0,8.425674,177,0,1,0,1
187500,111,1,1,30,0,8.150863,52,0,1,0,0
219949.9,91,1,2,36,0,8.11495,60,0,1,0,0
224999.9,101,1,2,26,0,8.211604,67,0,1,0,0
630000.3,111,3,4,28,0,8.681501,147,0,1,0,1
133000,16,1,1,23,0,9.840406,39,1,0,1,0
203000.1,111,1,1,33,0,9.041262,58,0,1,0,0
191000,101,1,1,40,0,9.53709,60,0,1,0,0
200000,101,1,2,36,0,9.410753,62,0,1,0,0
224999.9,101,1,2,45,0,9.788897,70,0,1,0,0
420000.2,116,2,4,32,0,8.840785,155,0,1,0,1
445000.1,111,2,3,29,0,9.221464,140,0,1,0,1
249000,101,2,2,27,0,9.187647,71,0,1,0,0
275000.1,101,1,2,29,0,8.556014,95,0,1,0,0
249995,71,1,1,35,0,6.270987,85,0,1,0,0
200000,121,1,2,28,0,4.227244,73,0,1,0,0
185000,121,1,2,30,0,4.121019,71,0,1,0,0
142000,26,1,4,41,0,4.735408,103,0,1,0,0
132000,16,1,2,29,0,4.977934,65,0,1,0,0
130000,41,1,3,25,0,4.592363,76,0,1,0,0
136500,131,1,1,28,0,6.543161,60,0,1,0,0
106500,16,1,1,32,0,4.235312,45,0,1,0,0
176000,101,1,2,28,0,4.299155,73,0,1,0,0
158000,101,1,1,44,1,3.982161,44,0,0,0,0
97000.04,101,1,1,29,0,4.228408,38,0,1,0,0
175000,101,1,2,35,0,4.492195,76,0,1,0,0
150000,111,1,1,31,0,4.492195,59,0,1,0,0
208000,181,1,3,30,0,4.728071,120,0,1,0,0
199950.1,141,2,2,26,0,4.084899,83,0,1,0,0
200000,101,1,2,30,0,5.60388,94,0,1,0,0
92500.02,121,1,1,28,0,5.79893,80,0,1,0,0
175000,101,2,2,34,0,5.300034,70,0,1,0,0
162000,101,1,2,24,0,5.766197,61,0,0,1,0
229950,121,1,2,29,0,5.608983,99,0,1,0,0
250000,121,1,5,35,0,5.725081,144,0,1,0,1
134000,31,1,3,27,0,24.36476,131,0,1,0,1
127000,31,1,3,61,0,23.98844,105,0,1,0,1
175000,26,2,4,49,0,24.99462,182,0,1,0,1
108000,31,1,2,26,0,23.77064,105,0,1,0,1
179999.9,65,1,2,35,0,14.5735,71,0,1,0,0
342500.1,61,1,3,31,0,14.15292,130,0,1,0,1
269999.9,71,1,2,35,0,16.03242,86,1,1,0,0
250000,121,1,2,26,0,15.46771,135,0,1,0,1
161000,31,1,1,36,0,17.74431,64,0,1,0,0
163000.1,31,1,2,56,0,19.48718,85,0,1,0,0
124000,46,1,3,33,0,19.99524,84,0,1,0,0
230000,43,1,3,31,0,20.28808,91,0,1,0,1
224999.9,101,1,3,28,0,20.20423,96,0,1,0,1
132500,121,1,1,34,0,19.44382,59,0,1,0,0
214000,101,1,3,34,0,19.7808,93,0,1,0,1
249950,131,1,2,30,0,19.63844,100,0,1,0,1
210000,111,1,3,29,0,19.88795,100,0,1,0,1
250000,111,1,3,37,0,19.90049,117,0,1,0,1
129950,33,1,1,31,0,19.47906,38,0,1,0,0
390000.1,121,1,4,43,0,19.14431,145,0,1,0,1
305000,101,1,3,30,0,19.11269,132,0,1,0,1
135000,71,1,2,32,0,19.05027,51,0,1,0,0
154000,51,1,2,28,0,18.36098,55,0,1,0,0
168500,66,1,2,23,0,17.32755,56,1,1,0,0
182000,46,1,2,32,0,17.26937,103,0,1,0,0
409999.8,66,3,3,59,0,20.89695,145,0,1,0,1
125000,16,1,1,29,0,21.21453,45,1,1,0,0
115499.9,31,1,3,47,0,22.04906,82,0,1,0,1
109950,71,1,1,30,0,20.64347,56,0,0,1,0
140000,121,1,2,27,0,20.57488,60,0,1,0,0
114500,24,1,2,28,0,20.79755,83,0,0,1,0
247000,101,1,3,52,0,21.0107,120,0,1,0,1
382499.9,26,1,3,50,0,21.75471,181,0,1,0,1
242500,40,2,5,41,0,22.24489,169,0,1,0,1
379949.8,66,1,3,53,0,21.45145,175,1,1,0,1
103000,16,1,1,24,1,22.74714,55,1,0,0,1
107000,16,1,1,38,0,22.74714,54,1,0,1,1
120000,16,1,2,34,0,22.69346,71,0,1,0,1
132000,16,1,2,31,0,22.5195,69,1,1,0,1
147000,16,1,3,31,0,22.47538,90,0,1,0,1
360000.1,66,1,3,36,0,16.84126,133,0,1,0,1
190000,31,1,2,36,0,16.72772,84,1,0,1,0
190000,91,1,1,28,0,16.86353,85,0,1,0,0
122500,46,1,3,24,0,24.86917,90,0,1,0,1
122000,53,1,2,32,1,24.7744,84,1,0,0,1
81999.97,6,1,1,24,1,24.62788,39,1,0,0,1
80999.98,6,1,1,40,0,24.58414,47,1,0,1,0
128500,6,1,3,27,0,24.68002,79,0,1,0,1
80999.98,90,1,2,26,1,23.02617,55,0,0,0,0
118500.1,53,1,2,39,1,22.61616,84,1,0,0,1
120000,53,1,2,39,1,22.61616,84,1,0,0,1
140000,43,1,3,56,0,22.52118,105,1,1,0,1
126000.1,71,1,3,33,0,21.78673,110,0,1,0,1
103500,66,1,2,31,0,21.78673,57,1,1,0,1
115000,46,1,3,31,0,21.4953,105,1,1,0,1
128000,51,1,3,37,0,21.51918,115,1,1,0,1
168500,121,2,2,42,0,21.45019,96,0,1,0,1
119000,71,1,2,33,0,22.60829,72,0,1,0,1
157500.1,66,2,3,51,0,22.3695,175,0,1,0,1
122000,111,1,2,34,0,22.74526,86,0,1,0,1
95500.02,16,1,2,33,0,23.73949,83,0,1,0,0
69000.01,51,1,2,38,1,23.09856,49,0,0,0,0
96799.98,51,1,2,31,0,23.24318,85,0,1,0,0
124000,51,1,3,28,0,24.55416,108,0,1,0,1
110000,71,1,2,26,0,25.31683,78,1,1,0,1
137000,111,1,3,30,0,24.66194,127,0,1,0,1
58999.98,21,1,1,27,0,24.9246,28,1,0,1,0
129499.9,71,1,3,42,0,23.20883,93,0,1,0,1
90000.02,26,1,3,23,1,23.77316,95,0,0,0,0
90499.99,51,1,2,22,0,24.24967,68,0,1,0,0
94949.97,35,1,2,25,0,24.6514,65,0,1,0,0
110000,31,1,2,26,0,24.69631,88,0,1,0,1
97500.03,51,1,2,31,0,24.02526,71,0,0,1,0
167000,91,1,2,27,0,18.78246,78,0,1,0,0
210000,91,1,2,35,0,18.36508,66,0,1,0,0
154000,51,1,2,31,0,19.92398,63,0,1,0,0
99950.01,91,1,1,30,1,19.63193,52,0,0,0,0
152000,66,1,3,48,0,20.29177,77,1,1,0,1
155000,71,1,3,39,0,20.2692,108,1,1,0,1
122000,66,1,2,30,0,20.14118,60,0,1,0,1
155000,69,1,3,31,0,19.72273,84,0,1,0,0
142500,36,1,2,23,0,19.54427,70,1,1,0,0
198000,66,1,3,62,0,21.17792,111,0,1,0,1
128500,66,1,2,29,0,20.75648,72,1,1,0,1
278000,101,1,3,44,0,19.18652,128,0,1,0,1
197000,101,1,2,35,0,19.18487,85,0,1,0,1
106000,96,1,1,36,0,19.79009,75,0,1,0,0
115000,71,1,2,33,0,19.78785,53,0,1,0,0
256999.9,66,1,4,43,0,20.32205,142,0,1,0,1
242000,66,1,3,35,0,18.49367,97,0,1,0,1
144000,101,1,3,34,0,18.87452,95,0,1,0,1
109000,36,1,1,30,0,19.05233,44,0,0,1,0
107500,12,1,2,27,1,19.12029,63,1,0,0,0
150000,101,1,3,38,1,20.00661,118,0,0,0,1
160000,51,1,2,27,0,19.84653,103,0,1,0,1
156000,66,1,3,38,0,19.1477,94,0,1,0,1
68000.01,31,1,1,26,0,20.70211,40,0,0,1,0
128000,111,1,3,47,0,19.93444,88,0,1,0,1
115000,11,1,2,40,1,21.18565,69,1,0,0,1
117000,11,1,2,40,0,21.18565,68,1,0,1,1
95999.97,13,1,1,25,0,20.99195,51,1,0,1,1
75000.02,31,1,2,41,0,21.33928,78,1,1,0,0
146000,101,1,3,30,0,20.64166,115,0,1,0,1
128000,71,1,3,34,0,20.92138,107,0,1,0,1
130000,26,1,3,31,0,21.01545,107,1,1,0,1
133000,71,1,2,27,0,20.24715,75,1,1,0,1
240000,66,1,3,62,0,19.41289,124,0,1,0,1
148999.9,66,2,3,48,0,21.30847,108,1,1,0,1
122000,31,1,2,40,0,18.05038,80,0,1,0,0
128000,43,1,2,44,0,17.65376,65,0,0,1,0
73500.02,15,1,1,33,0,17.42305,30,1,0,1,0
220000,71,1,3,42,0,17.42773,113,0,1,0,1
112000,71,1,2,34,0,16.91469,77,0,1,0,0
175000,66,1,3,47,0,18.44056,92,0,1,0,1
202000.1,66,1,3,43,0,18.29632,94,0,1,0,1
136000,91,1,2,33,0,17.79892,76,0,1,0,0
155000,101,1,2,35,1,17.34234,60,0,0,0,1
160000,101,1,2,29,0,17.33227,78,0,1,0,1
79000.03,12,1,1,28,0,18.13073,34,1,0,1,0
192000,121,1,2,50,0,15.04112,94,0,1,0,1
125000,25,1,1,46,0,15.36765,58,0,1,0,0
183000.1,36,1,2,56,0,15.30809,60,1,1,0,0
130000,23,1,1,34,1,15.27933,51,0,0,0,0
150000,23,1,1,45,1,15.36488,56,1,0,0,0
218000.1,41,1,3,27,0,15.84464,84,0,1,0,0
249950,1,1,2,23,0,15.44831,69,0,1,0,0
165000,121,1,1,26,0,15.59343,43,0,1,0,0
247000,101,1,2,27,0,14.96652,80,0,1,0,0
300000.1,101,1,2,35,0,14.81952,93,0,1,0,1
624999.8,111,2,4,34,0,15.44055,181,0,1,0,1
340000,71,1,3,40,0,14.3174,104,0,1,0,1
130000,101,1,1,31,0,14.56869,55,1,1,0,0
220000,68,1,3,42,0,14.29694,92,0,1,0,1
99950.01,31,1,1,35,0,14.08355,51,0,1,0,0
136000,51,1,3,29,0,24.92977,99,0,1,0,1
114000,21,1,2,22,0,25.3622,71,0,1,0,1
144000,71,1,3,36,0,25.30054,87,0,1,0,1
143000,66,1,3,29,0,25.14555,59,0,1,0,1
144500,61,1,3,32,0,25.56556,77,1,1,0,1
90000.02,16,1,1,31,0,24.68693,47,1,1,0,0
269999.9,31,1,3,30,0,25.59168,101,0,1,0,1
142000,66,1,3,26,0,25.2028,89,1,1,0,1
133000,71,1,3,26,0,24.76019,81,0,1,0,1
79999.97,66,1,2,36,0,19.89338,74,0,0,1,0
152000,66,1,3,28,0,19.14946,105,0,1,0,1
154000,71,1,3,43,0,19.54737,123,0,1,0,1
99950.01,71,1,2,30,1,19.55645,56,0,0,0,1
110000,66,1,2,46,0,19.59213,67,0,1,0,1
85000.01,11,1,2,29,1,19.91749,55,1,0,0,0
87999.97,11,1,2,28,0,19.96585,50,1,0,1,0
85000.01,13,1,1,27,0,19.96585,44,1,0,1,0
70999.98,41,1,3,50,0,18.56801,70,0,1,0,0
59500,91,1,3,43,0,20.43791,73,0,1,0,0
300000.1,66,2,4,32,0,19.45155,152,0,1,0,1
297500,66,2,4,32,0,19.45155,152,0,1,0,1
109500,15,1,2,46,0,19.91434,57,1,1,0,0
138000,51,1,3,30,0,18.40228,97,0,1,0,1
87999.97,5,1,1,28,0,20.30397,49,1,0,1,0
79999.97,51,1,2,36,0,23.76724,52,0,1,0,0
129499.9,66,1,3,37,0,24.13028,77,1,1,0,1
120000,63,1,2,29,0,24.29735,92,0,1,0,1
122000,55,1,3,25,1,24.32184,98,0,0,0,1
122000,55,1,3,25,0,24.32184,96,0,1,0,1
79999.97,31,1,2,22,0,22.61281,75,0,1,0,0
132250,71,1,3,29,0,22.81834,94,1,1,0,1
224999.9,43,2,4,41,0,24.436,193,0,1,0,1
105000,71,1,3,25,0,24.06286,82,0,1,0,1
145000,71,1,4,55,0,24.3623,105,0,1,0,1
147000,41,1,3,31,1,22.28091,109,0,0,0,1
167500.1,66,1,3,29,0,22.03008,94,1,1,0,1
144950,76,1,3,58,0,23.57125,73,0,1,0,1
110000,66,1,2,27,0,22.66853,63,0,1,0,1
75999.97,31,1,1,26,0,24.25237,56,1,1,0,0
133000,31,1,3,28,0,24.44256,88,0,1,0,1
111000,41,1,2,36,0,24.272,65,1,0,1,0
87999.97,37,1,2,52,0,24.32256,89,0,1,0,0
89000.02,14,1,1,60,1,24.81324,47,1,0,0,1
130000,71,1,3,33,1,21.86205,92,0,0,0,1
140000,71,1,3,28,0,23.23217,93,0,1,0,1
183000.1,69,2,3,38,0,23.55645,130,0,1,0,1
134500,66,1,3,36,0,23.46932,79,0,1,0,1
82500.02,41,1,2,27,1,23.70382,77,0,0,0,0
97000.04,31,1,2,22,0,22.93521,65,0,0,1,0
155000,63,1,3,67,0,22.93521,98,0,1,0,1
151950,51,1,3,28,0,23.07452,88,0,1,0,1
138000,69,1,3,35,0,22.85022,93,0,1,0,1
119950,6,2,2,32,0,20.59855,71,1,1,0,0
79499.98,71,1,1,25,1,20.85051,50,0,0,0,0
81999.97,20,1,1,32,1,20.85051,58,0,0,0,0
130000,68,1,2,57,0,19.22479,88,1,1,0,1
164000,71,1,3,40,0,19.03613,124,1,1,0,1
148999.9,71,1,3,28,0,18.74452,94,0,1,0,1
132000,51,1,3,43,0,21.04159,97,1,1,0,1
146000,71,1,3,31,0,20.76156,97,0,1,0,1
87500.04,21,1,2,35,0,20.54952,57,0,1,0,0
60000.01,46,1,1,27,0,20.6438,45,1,1,0,0
127000,51,1,3,21,0,20.17861,94,1,1,0,1
74000.02,9,1,1,31,0,20.0618,39,0,1,0,0
86999.96,24,1,2,23,0,19.65364,75,0,1,0,0
148999.9,66,1,3,33,0,18.18467,85,1,1,0,1
99950.01,66,1,2,24,0,15.68827,72,0,1,0,0
178000,71,1,3,52,0,16.90917,93,0,1,0,1
118500.1,71,1,3,32,0,18.17406,72,1,1,0,0
148999.9,71,1,3,36,0,19.04181,86,0,1,0,1
91999.97,66,1,2,34,1,18.39984,57,0,0,0,0
145000,66,1,3,39,0,18.90491,90,1,1,0,1
84000.04,31,1,1,47,1,27.97009,58,1,0,0,0
90000.02,14,1,1,41,0,25.69629,48,1,1,0,1
170999.9,51,1,3,34,0,26.89396,96,0,1,0,1
122000,66,1,3,22,0,26.60926,81,1,1,0,1
107950,15,1,2,25,0,26.82851,59,1,1,0,1
92999.96,13,1,1,29,0,26.3491,51,1,1,0,1
77000.04,15,1,1,34,0,26.334,25,1,1,0,0
120000,15,1,2,28,0,26.334,72,1,0,1,1
89000.02,14,1,1,30,0,26.334,40,1,0,1,1
97500.03,101,1,3,27,0,26.50532,95,0,1,0,1
59950.02,14,1,1,34,1,26.43019,46,1,0,0,0
148999.9,101,1,3,45,0,26.48179,106,1,1,0,1
75999.97,13,1,1,32,0,26.06218,58,1,1,0,0
89949.99,11,1,1,32,0,26.10912,50,1,1,0,1
85949.98,31,1,2,25,0,26.38773,86,0,1,0,0
109000,11,1,2,30,0,26.07239,66,1,1,0,1
158950,71,1,3,37,0,27.42173,109,0,1,0,1
127000,41,1,2,37,0,27.46405,69,0,1,0,1
114000,101,1,2,40,0,27.0975,70,0,1,0,0
103550,31,1,2,38,0,27.65565,60,0,1,0,0
153000,101,2,3,37,0,27.47407,80,0,1,0,1
169000,51,1,4,39,0,24.72701,92,0,1,0,1
179500.1,45,1,3,38,0,24.91868,90,0,1,0,1
160000,27,1,3,27,0,25.39737,100,0,1,0,1
115000,23,1,2,38,0,26.72122,70,0,1,0,1
179999.9,51,1,3,38,0,26.2762,103,0,1,0,1
128000,51,1,3,36,0,26.89916,96,0,1,0,1
148000,71,1,3,37,0,28.46599,76,0,1,0,1
136000,31,2,4,32,0,28.78724,127,0,0,1,1
89000.02,16,1,1,30,1,28.76565,44,0,0,0,1
105000,18,1,2,25,0,28.78732,76,1,1,0,0
75000.02,29,1,1,42,0,8.853585,64,0,1,0,0
312500.1,91,1,3,32,0,10.28641,94,0,1,0,1
235000.1,71,1,3,43,0,10.82312,92,1,1,0,1
155250,101,1,1,28,0,10.12553,55,0,1,0,0
147000,101,1,1,31,0,10.15295,68,0,1,0,0
459999.8,101,2,4,38,0,9.661905,183,0,1,0,1
249950,101,2,3,27,0,9.913287,114,0,1,0,0
249950,91,1,3,28,0,11.33026,81,0,1,0,0
260000.1,101,1,3,31,0,16.29811,134,0,1,0,1
200000,1,2,2,25,1,16.06253,84,0,0,0,0
117000,111,1,2,31,0,16.58545,60,0,1,0,0
117500,101,1,1,25,0,16.02594,50,1,1,0,0
245000.1,36,1,3,29,0,15.96432,162,0,1,0,1
101000,31,1,1,34,0,16.01922,41,0,0,1,0
423000.1,81,2,4,32,0,15.70705,154,1,1,0,1
230000,96,1,2,35,0,16.12373,99,0,1,0,1
133000,101,1,2,34,0,16.24677,89,0,1,0,0
173000,96,1,2,32,0,16.21078,78,0,1,0,0
132000,101,1,1,27,0,16.11749,54,0,1,0,0
244000,91,2,3,35,0,16.15078,137,0,1,0,1
131000,101,1,1,30,0,16.07292,70,1,0,1,0
140000,101,1,1,29,0,15.68546,53,1,1,0,0
112000,17,1,1,23,0,15.63819,33,1,0,1,0
309999.9,91,1,3,36,0,15.85655,110,0,1,0,1
143000,91,1,1,30,0,15.74094,54,0,1,0,0
229000,96,2,2,43,0,16.13741,97,0,1,0,1
210000,91,1,2,37,0,16.02845,86,0,1,0,1
249950,91,1,3,31,0,15.93646,99,0,1,0,1
222000,101,1,3,25,0,16.07637,103,0,1,0,1
252000,96,1,3,36,0,16.20612,115,0,1,0,1
197000,96,1,2,30,0,16.06714,79,0,1,0,1
193000,121,1,2,28,0,8.786346,60,0,1,0,0
195000,111,1,2,28,0,8.920491,52,0,1,0,0
454999.8,111,1,2,31,0,8.590591,132,0,1,0,0
265000,121,1,2,29,0,8.758965,70,0,1,0,0
265000,121,2,2,37,0,8.537539,125,0,1,0,0
120000,66,1,1,25,0,8.53571,53,0,1,0,0
183000.1,111,1,1,30,0,8.74055,52,0,1,0,0
238500.1,111,1,2,26,0,8.865352,72,0,1,0,0
217000.1,101,1,2,30,0,8.554805,63,0,1,0,0
247999.9,126,2,1,29,0,8.714873,87,0,1,0,0
169999.9,95,1,1,30,0,8.941381,58,0,0,1,0
107000,71,1,1,52,1,5.99604,39,0,0,0,0
185000,141,1,1,50,0,5.59364,46,0,1,0,0
210000,101,1,2,38,0,5.929714,55,0,1,0,0
390000.1,141,2,3,37,0,6.310494,138,0,1,0,0
215000.1,141,3,1,33,0,6.989003,63,0,1,0,0
250000,101,2,2,47,0,7.157138,112,0,1,0,0
125000,101,1,1,45,0,6.498287,46,0,0,1,0
215000.1,141,1,1,27,0,6.312013,72,0,1,0,0
337499.9,51,1,4,33,0,13.48726,164,0,1,0,1
185000,71,1,3,29,0,13.26106,89,0,1,0,1
115000,101,1,1,27,0,12.35892,59,0,1,0,0
182500.1,101,1,2,31,0,12.42669,76,0,1,0,0
212000,101,1,3,31,0,12.43496,93,1,1,0,0
249950,111,1,2,25,0,12.18219,99,0,1,0,1
165000,101,1,1,36,0,12.37041,69,0,1,0,0
155000,101,1,1,36,0,12.37041,69,0,1,0,0
97500.03,11,1,1,24,0,11.8529,44,0,0,1,0
190000,91,1,3,27,0,11.07938,83,0,1,0,0
135000,91,1,2,33,0,12.52241,74,0,1,0,0
142500,91,1,1,34,0,12.94355,66,0,1,0,0
245000.1,96,2,2,32,0,13.06193,100,1,1,0,0
340000,96,1,3,48,1,11.98462,122,0,0,0,1
250000,96,1,2,41,0,11.60737,74,0,1,0,0
489999.9,101,2,4,34,0,11.61695,137,0,1,0,1
289950.1,91,1,2,35,0,11.47256,78,0,1,0,0
375000.1,91,1,3,30,0,11.97347,108,0,1,0,1
360000.1,101,1,2,37,0,11.70266,107,0,1,0,1
186500,66,1,2,28,0,12.01301,57,0,1,0,0
110000,31,1,1,28,0,12.54005,56,0,1,0,0
815000.3,3,3,5,36,0,12.74409,226,1,1,0,1
155000,11,1,1,31,0,12.83732,56,0,1,0,0
360000.1,81,1,2,34,0,12.96464,92,0,1,0,1
142000,76,1,2,29,0,13.00713,73,1,1,0,0
